Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2020-01-02,67.83251190185547,67.83251190185547,66.73276652225083,66.82792341596551,27278000
2020-01-03,67.47764587402344,68.0837746951453,66.77388729056945,66.80759262369992,23408000
2020-01-06,69.2762222290039,69.30149556378939,66.95629344220531,66.98751077493854,46768000
2020-01-07,69.14239501953125,69.55821012407621,68.96645724727993,69.40754568235849,34330000
2020-01-08,69.63452911376953,69.97203621725023,69.0194842397815,69.12801890142514,35314000
2020-01-09,70.36556243896484,70.8061518370151,69.89076858429041,70.47161667281351,33200000
2020-01-10,70.82003021240234,71.11640582320393,70.35614880232912,70.84531111023372,26258000
2020-01-13,71.36866760253906,71.44052494087894,70.64210838991625,71.13176223123057,30730000
2020-01-14,70.90081024169922,71.49751649539529,70.76104311691866,71.36717204334909,26076000
2020-01-15,71.32752227783203,71.40583028391339,70.95383692655207,71.02124004178174,21550000
2020-01-16,71.87069702148438,71.89746012954802,71.36715886086877,71.63726282546601,26080000
2020-01-17,73.3258056640625,73.3768514456116,72.18740154979925,72.48426869061286,52424000
2020-01-21,73.46109771728516,73.83924479854635,72.86438398250405,73.30001994688953,48930000
2020-01-22,73.54138946533203,74.36954862534002,73.48142768998797,73.831821043348,28458000
2020-01-23,73.58203125,74.01866551266389,73.36545345637307,73.72377971062164,26650000
2020-01-24,72.66417694091797,74.0533557502206,72.51598536486014,73.98496196506716,29786000
2020-01-27,70.95731353759766,71.19768245755475,70.35118456784836,70.94789842652807,34132000
2020-01-28,71.88755798339844,72.10066465532061,70.88940505128319,71.45340418513541,29724000
2020-01-29,72.19483184814453,72.56356386926777,71.63430381972567,72.2820558505161,21566000
2020-01-30,72.07340240478516,72.12295839747925,71.11936068796703,71.2729971212912,27110000
2020-01-31,71.00934600830078,72.83763191582841,70.72585665176216,72.74792746502517,43822000
2020-02-03,73.47845458984375,73.66183373200143,72.19037662681714,72.4401606618482,71636000
2020-02-04,71.63529205322266,72.7221511823301,70.47656803193662,72.08530406404785,95880000
2020-02-05,71.66700744628906,72.58536256030895,70.85570477873623,72.53728878225081,36376000
2020-02-06,73.14986419677734,73.42691043576079,71.88656813376596,71.96090591264428,37822000
2020-02-07,73.30548095703125,73.60978185657574,72.6265040449633,72.72463293664772,28360000
2020-02-10,74.77000427246094,74.78090916442083,73.11171202305549,73.21232137301007,38302000
2020-02-11,74.83938598632812,75.82168077098233,74.61091262722508,74.99847489323436,34852000
